DAY_TYPE,TIME_PER_HOUR,ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS
WEEKDAY,20,Hougang,HarbourFront,202
WEEKDAY,8,Little India,Potong Pasir,202
WEEKDAY,19,Boon Keng,Woodleigh,202
WEEKDAY,14,Sengkang,HarbourFront,201
WEEKDAY,12,Dhoby Ghaut,Buangkok,201
WEEKDAY,21,Hougang,Chinatown,201
WEEKDAY,12,Woodleigh,Sengkang,201
WEEKDAY,5,Sengkang,Kovan,201
WEEKDAY,9,Woodleigh,Outram Park,201
WEEKDAY,14,Kovan,Woodleigh,200
WEEKDAY,16,Farrer Park,Woodleigh,200
WEEKDAY,22,HarbourFront,Dhoby Ghaut,200
WEEKDAY,6,Outram Park,Hougang,200
WEEKDAY,21,Hougang,Dhoby Ghaut,199
WEEKDAY,20,Kovan,Little India,199
WEEKDAY,17,Punggol,HarbourFront,199
WEEKDAY,21,Serangoon,HarbourFront,198
WEEKDAY,14,Potong Pasir,Woodleigh,198
WEEKDAY,15,Outram Park,HarbourFront,198
WEEKDAY,13,HarbourFront,Punggol,198
WEEKDAY,14,HarbourFront,Punggol,198
WEEKDAY,11,Dhoby Ghaut,HarbourFront,197
WEEKDAY,16,Woodleigh,Chinatown,197
WEEKDAY,5,Punggol,Outram Park,197
WEEKDAY,8,Chinatown,Hougang,197
WEEKDAY,13,Woodleigh,Punggol,197
WEEKDAY,21,Punggol,HarbourFront,197
WEEKDAY,16,Chinatown,Woodleigh,197
WEEKDAY,14,Woodleigh,Kovan,197
WEEKDAY,15,Serangoon,HarbourFront,197
WEEKDAY,23,Little India,Serangoon,196
WEEKDAY,17,Punggol,Outram Park,196
WEEKDAY,20,Woodleigh,Little India,196
WEEKDAY,13,Clarke Quay,Potong Pasir,196
WEEKDAY,10,Clarke Quay,Little India,196
WEEKDAY,17,Dhoby Ghaut,Woodleigh,195
WEEKDAY,9,Little India,Potong Pasir,195
WEEKDAY,10,Clarke Quay,Dhoby Ghaut,195
WEEKDAY,6,Potong Pasir,Woodleigh,195
WEEKDAY,14,Kovan,Clarke Quay,194
WEEKDAY,12,Farrer Park,Buangkok,194
WEEKDAY,10,Dhoby Ghaut,Outram Park,194
WEEKDAY,17,Little India,Woodleigh,194
WEEKDAY,13,Buangkok,Outram Park,194
WEEKDAY,18,Potong Pasir,HarbourFront,193
WEEKDAY,20,Boon Keng,Outram Park,192
WEEKDAY,22,Clarke Quay,Chinatown,192
WEEKDAY,12,Potong Pasir,Outram Park,192
WEEKDAY,14,Farrer Park,HarbourFront,192
WEEKDAY,20,Serangoon,HarbourFront,192
WEEKDAY,16,Sengkang,Outram Park,192
WEEKDAY,23,Serangoon,Farrer Park,191
WEEKDAY,11,HarbourFront,Boon Keng,191
WEEKDAY,8,Woodleigh,Sengkang,191
WEEKDAY,10,Buangkok,HarbourFront,191
WEEKDAY,12,Clarke Quay,Punggol,190
WEEKDAY,6,HarbourFront,Sengkang,190
WEEKDAY,9,Outram Park,Kovan,190
WEEKDAY,20,Sengkang,Dhoby Ghaut,190
WEEKDAY,22,Outram Park,Buangkok,190
WEEKDAY,15,Hougang,Outram Park,190
WEEKDAY,11,Clarke Quay,Boon Keng,190
WEEKDAY,8,Chinatown,Kovan,189
WEEKDAY,8,Outram Park,Punggol,189
WEEKDAY,15,Clarke Quay,Buangkok,189
WEEKDAY,9,Woodleigh,Dhoby Ghaut,189
WEEKDAY,12,Woodleigh,Little India,189
WEEKDAY,12,Serangoon,HarbourFront,189
WEEKDAY,23,Farrer Park,Buangkok,188
WEEKDAY,15,Buangkok,Potong Pasir,188
WEEKDAY,5,Sengkang,Dhoby Ghaut,188
WEEKDAY,10,Dhoby Ghaut,HarbourFront,188
WEEKDAY,22,Chinatown,HarbourFront,188
WEEKDAY,13,Kovan,HarbourFront,188
WEEKDAY,22,Serangoon,Chinatown,187
WEEKDAY,7,HarbourFront,Dhoby Ghaut,187
WEEKDAY,13,HarbourFront,Boon Keng,187
WEEKDAY,6,Woodleigh,HarbourFront,187
WEEKDAY,6,Outram Park,Farrer Park,187
WEEKDAY,10,Dhoby Ghaut,Sengkang,186
WEEKDAY,23,Outram Park,Sengkang,186
WEEKDAY,5,Serangoon,HarbourFront,186
WEEKDAY,9,Chinatown,Kovan,186
WEEKDAY,20,Hougang,Clarke Quay,186
WEEKDAY,9,Outram Park,Potong Pasir,186
WEEKDAY,17,Kovan,HarbourFront,185
WEEKDAY,15,Boon Keng,HarbourFront,185
WEEKDAY,8,Woodleigh,Serangoon,185
WEEKDAY,16,Kovan,Woodleigh,185
WEEKDAY,5,Kovan,Little India,185
WEEKDAY,23,HarbourFront,Farrer Park,185
WEEKDAY,18,Buangkok,Chinatown,184
WEEKDAY,21,HarbourFront,Clarke Quay,184
WEEKDAY,14,Hougang,Woodleigh,184
WEEKDAY,15,Chinatown,Woodleigh,184
WEEKDAY,9,Chinatown,Punggol,184
WEEKDAY,19,Hougang,HarbourFront,183
WEEKDAY,23,Serangoon,Boon Keng,183
WEEKDAY,16,Buangkok,Boon Keng,183
WEEKDAY,7,Dhoby Ghaut,Clarke Quay,183
WEEKDAY,22,Woodleigh,Sengkang,183
WEEKDAY,21,Woodleigh,Hougang,182
WEEKDAY,10,Serangoon,Buangkok,182
WEEKDAY,16,Sengkang,Clarke Quay,182
WEEKDAY,15,Potong Pasir,Outram Park,182
WEEKDAY,22,Serangoon,Little India,182
WEEKDAY,23,Boon Keng,Punggol,182
WEEKDAY,8,Clarke Quay,HarbourFront,181
WEEKDAY,12,Buangkok,Clarke Quay,181
WEEKDAY,14,Woodleigh,Boon Keng,181
WEEKDAY,17,Kovan,Outram Park,180
WEEKDAY,13,Farrer Park,Woodleigh,180
WEEKDAY,13,Kovan,Woodleigh,180
WEEKDAY,21,Serangoon,Clarke Quay,179
WEEKDAY,10,Woodleigh,Kovan,179
WEEKDAY,19,Little India,Woodleigh,179
WEEKDAY,19,Punggol,Clarke Quay,179
WEEKDAY,14,Kovan,Outram Park,179
WEEKDAY,19,Potong Pasir,Clarke Quay,179
WEEKDAY,17,Potong Pasir,Woodleigh,178
WEEKDAY,23,Little India,Sengkang,178
WEEKDAY,20,Kovan,Chinatown,178
WEEKDAY,21,Outram Park,Dhoby Ghaut,177
WEEKDAY,19,Kovan,Clarke Quay,177
WEEKDAY,9,Boon Keng,Buangkok,177
WEEKDAY,22,Clarke Quay,Dhoby Ghaut,177
WEEKDAY,7,Woodleigh,Serangoon,177
WEEKDAY,15,Sengkang,Outram Park,177
WEEKDAY,14,Outram Park,Buangkok,176
WEEKDAY,19,Buangkok,Boon Keng,176
WEEKDAY,14,Potong Pasir,Clarke Quay,176
WEEKDAY,15,Potong Pasir,Woodleigh,176
WEEKDAY,7,Outram Park,Punggol,176
WEEKDAY,6,HarbourFront,Serangoon,176
WEEKDAY,21,Little India,Woodleigh,176
WEEKDAY,6,Serangoon,Buangkok,176
WEEKDAY,21,Hougang,Little India,176
WEEKDAY,22,Dhoby Ghaut,Outram Park,175
WEEKDAY,6,Woodleigh,Boon Keng,175
WEEKDAY,5,Punggol,Potong Pasir,175
WEEKDAY,17,Potong Pasir,HarbourFront,175
WEEKDAY,6,Potong Pasir,Buangkok,175
WEEKDAY,22,Little India,Dhoby Ghaut,174
WEEKDAY,15,Punggol,Outram Park,174
WEEKDAY,20,Boon Keng,Clarke Quay,174
WEEKDAY,8,Chinatown,Dhoby Ghaut,174
WEEKDAY,6,Woodleigh,Potong Pasir,174
WEEKDAY,13,Sengkang,Woodleigh,173
WEEKDAY,13,Woodleigh,Kovan,173
WEEKDAY,22,Farrer Park,Clarke Quay,173
WEEKDAY,19,Hougang,Woodleigh,173
WEEKDAY,11,Woodleigh,Kovan,173
WEEKDAY,14,HarbourFront,Kovan,173
WEEKDAY,20,Woodleigh,Buangkok,173
WEEKDAY,10,Farrer Park,Punggol,172
WEEKDAY,13,Clarke Quay,Punggol,172
WEEKDAY,17,Buangkok,Woodleigh,172
WEEKDAY,7,Dhoby Ghaut,Potong Pasir,172
WEEKDAY,8,Clarke Quay,Boon Keng,172
WEEKDAY,21,Hougang,HarbourFront,171
WEEKDAY,8,Dhoby Ghaut,Sengkang,171
WEEKDAY,10,HarbourFront,Outram Park,171
WEEKDAY,12,Sengkang,Woodleigh,171
WEEKDAY,22,Boon Keng,Little India,171
WEEKDAY,17,Kovan,Woodleigh,171
WEEKDAY,11,Kovan,HarbourFront,171
WEEKDAY,9,Chinatown,Clarke Quay,171
WEEKDAY,10,Clarke Quay,Farrer Park,171
WEEKDAY,23,HarbourFront,Kovan,170
WEEKDAY,16,Woodleigh,Clarke Quay,170
WEEKDAY,19,Kovan,Outram Park,170
WEEKDAY,5,Punggol,Serangoon,170
WEEKDAY,8,Farrer Park,Buangkok,170
WEEKDAY,10,Woodleigh,Little India,170
WEEKDAY,15,Hougang,HarbourFront,170
WEEKDAY,5,Serangoon,Outram Park,170
WEEKDAY,15,Punggol,Clarke Quay,170
WEEKDAY,9,Clarke Quay,Farrer Park,170
WEEKDAY,15,Dhoby Ghaut,Woodleigh,170
WEEKDAY,15,Kovan,Clarke Quay,169
WEEKDAY,17,Woodleigh,HarbourFront,169
WEEKDAY,15,HarbourFront,Buangkok,169
WEEKDAY,23,Potong Pasir,Punggol,168
WEEKDAY,12,HarbourFront,Hougang,168
WEEKDAY,14,Punggol,Woodleigh,168
WEEKDAY,10,Hougang,Woodleigh,168
WEEKDAY,20,Buangkok,Farrer Park,168
WEEKDAY,23,Boon Keng,Farrer Park,168
WEEKDAY,9,Buangkok,Woodleigh,168
WEEKDAY,6,Little India,Punggol,168
WEEKDAY,14,Woodleigh,Buangkok,168
WEEKDAY,21,Buangkok,Farrer Park,167
WEEKDAY,9,Chinatown,Potong Pasir,167
WEEKDAY,10,Boon Keng,Buangkok,167
WEEKDAY,13,Clarke Quay,Kovan,167
WEEKDAY,9,Dhoby Ghaut,Serangoon,166
WEEKDAY,6,Outram Park,Serangoon,166
WEEKDAY,10,Clarke Quay,HarbourFront,166
WEEKDAY,14,Woodleigh,Chinatown,166
WEEKDAY,19,Woodleigh,Dhoby Ghaut,166
WEEKDAY,8,HarbourFront,Buangkok,165
WEEKDAY,7,Chinatown,Potong Pasir,165
WEEKDAY,6,HarbourFront,Boon Keng,165
WEEKDAY,15,Buangkok,Boon Keng,165
WEEKDAY,19,HarbourFront,Woodleigh,165
WEEKDAY,21,Outram Park,Chinatown,165
WEEKDAY,21,Kovan,Woodleigh,165
WEEKDAY,21,Sengkang,Woodleigh,165
WEEKDAY,22,Chinatown,Woodleigh,165
WEEKDAY,12,HarbourFront,Punggol,165
WEEKDAY,18,Potong Pasir,Woodleigh,164
WEEKDAY,19,Sengkang,Clarke Quay,164
WEEKDAY,13,Buangkok,Clarke Quay,163
WEEKDAY,7,Outram Park,Dhoby Ghaut,163
WEEKDAY,16,Potong Pasir,Woodleigh,163
WEEKDAY,20,Sengkang,Chinatown,163
WEEKDAY,16,Dhoby Ghaut,Woodleigh,163
WEEKDAY,19,Sengkang,Woodleigh,163
WEEKDAY,22,Clarke Quay,HarbourFront,162
WEEKDAY,20,Boon Keng,HarbourFront,162
WEEKDAY,6,Dhoby Ghaut,Potong Pasir,162
WEEKDAY,10,Little India,Buangkok,162
WEEKDAY,9,Woodleigh,Kovan,162
WEEKDAY,23,HarbourFront,Buangkok,161
WEEKDAY,11,HarbourFront,Sengkang,161
WEEKDAY,16,Kovan,Clarke Quay,161
WEEKDAY,10,Outram Park,Potong Pasir,161
WEEKDAY,19,Outram Park,Woodleigh,161
WEEKDAY,8,Potong Pasir,Buangkok,161
WEEKDAY,20,Serangoon,Outram Park,161
WEEKDAY,20,Woodleigh,Kovan,161
WEEKDAY,22,HarbourFront,Woodleigh,160
WEEKDAY,8,Woodleigh,Potong Pasir,160
WEEKDAY,22,Outram Park,Little India,160
WEEKDAY,20,Buangkok,Boon Keng,160
WEEKDAY,15,Hougang,Woodleigh,160
WEEKDAY,13,Woodleigh,Dhoby Ghaut,160
WEEKDAY,6,Woodleigh,Sengkang,159
WEEKDAY,9,Dhoby Ghaut,Boon Keng,159
WEEKDAY,16,Hougang,HarbourFront,159
WEEKDAY,21,Clarke Quay,HarbourFront,159
WEEKDAY,12,Kovan,HarbourFront,158
WEEKDAY,6,Little India,Potong Pasir,158
WEEKDAY,18,Buangkok,Clarke Quay,158
WEEKDAY,17,Clarke Quay,Woodleigh,158
WEEKDAY,15,HarbourFront,Potong Pasir,158
WEEKDAY,12,Clarke Quay,Potong Pasir,157
WEEKDAY,22,Chinatown,Clarke Quay,157
WEEKDAY,23,Chinatown,Buangkok,157
WEEKDAY,23,Outram Park,Serangoon,157
WEEKDAY,10,Woodleigh,Dhoby Ghaut,157
WEEKDAY,22,Buangkok,Hougang,157
WEEKDAY,10,Woodleigh,Serangoon,157
WEEKDAY,19,Clarke Quay,Outram Park,157
WEEKDAY,21,Boon Keng,Clarke Quay,156
WEEKDAY,6,Chinatown,Outram Park,156
WEEKDAY,10,Potong Pasir,HarbourFront,155
WEEKDAY,9,HarbourFront,Kovan,155
WEEKDAY,13,Outram Park,Potong Pasir,154
WEEKDAY,9,HarbourFront,Punggol,154
WEEKDAY,20,Punggol,Chinatown,154
WEEKDAY,13,Outram Park,Buangkok,154
WEEKDAY,8,Outram Park,Buangkok,154
WEEKDAY,20,Kovan,Dhoby Ghaut,154
WEEKDAY,14,Woodleigh,Dhoby Ghaut,153
WEEKDAY,8,Dhoby Ghaut,Kovan,153
WEEKDAY,20,Clarke Quay,HarbourFront,153
WEEKDAY,14,Outram Park,Potong Pasir,153
WEEKDAY,14,Boon Keng,Woodleigh,153
WEEKDAY,23,Clarke Quay,Little India,153
WEEKDAY,6,Little India,Sengkang,153
WEEKDAY,15,Kovan,Outram Park,153
WEEKDAY,7,Outram Park,Woodleigh,153
WEEKDAY,9,Clarke Quay,Boon Keng,152
WEEKDAY,22,Boon Keng,HarbourFront,152
WEEKDAY,12,Kovan,Woodleigh,152
WEEKDAY,11,Buangkok,HarbourFront,152
WEEKDAY,15,Little India,Woodleigh,152
WEEKDAY,9,Clarke Quay,Little India,152
WEEKDAY,20,Outram Park,HarbourFront,152
WEEKDAY,11,Clarke Quay,HarbourFront,152
WEEKDAY,19,Punggol,HarbourFront,152
WEEKDAY,21,Hougang,Clarke Quay,151
WEEKDAY,12,Woodleigh,Dhoby Ghaut,151
WEEKDAY,15,Woodleigh,Chinatown,151
WEEKDAY,11,Outram Park,Potong Pasir,151
WEEKDAY,5,Serangoon,Boon Keng,151
WEEKDAY,21,Buangkok,Kovan,151
WEEKDAY,13,Hougang,Woodleigh,151
WEEKDAY,7,Woodleigh,Punggol,151
WEEKDAY,11,Farrer Park,Woodleigh,151
WEEKDAY,9,Woodleigh,Little India,150
WEEKDAY,8,Dhoby Ghaut,Serangoon,150
WEEKDAY,20,Potong Pasir,Chinatown,150
WEEKDAY,12,HarbourFront,Boon Keng,150
WEEKDAY,16,Clarke Quay,HarbourFront,150
WEEKDAY,21,Kovan,Chinatown,150
WEEKDAY,19,Buangkok,Outram Park,149
WEEKDAY,16,Sengkang,HarbourFront,149
WEEKDAY,20,Potong Pasir,Dhoby Ghaut,149
WEEKDAY,15,Potong Pasir,Clarke Quay,149
WEEKDAY,12,Woodleigh,Punggol,149
WEEKDAY,14,Outram Park,Clarke Quay,149
WEEKDAY,14,Punggol,HarbourFront,149
WEEKDAY,9,Clarke Quay,HarbourFront,149
WEEKDAY,20,Punggol,Woodleigh,149
WEEKDAY,6,Outram Park,Sengkang,149
WEEKDAY,7,Farrer Park,Buangkok,148
WEEKDAY,21,Woodleigh,Farrer Park,148
WEEKDAY,14,Woodleigh,Little India,148
WEEKDAY,13,Chinatown,Woodleigh,148
WEEKDAY,12,Outram Park,Potong Pasir,148
WEEKDAY,23,Little India,Buangkok,148
WEEKDAY,5,Kovan,Chinatown,148
WEEKDAY,20,Clarke Quay,Woodleigh,148
WEEKDAY,18,Punggol,Outram Park,148
WEEKDAY,20,Hougang,Outram Park,147
WEEKDAY,23,Serangoon,Buangkok,147
WEEKDAY,5,Serangoon,Potong Pasir,147
WEEKDAY,21,Serangoon,Outram Park,147
WEEKDAY,23,Clarke Quay,Chinatown,147
WEEKDAY,10,Dhoby Ghaut,Punggol,147
WEEKDAY,8,Woodleigh,Punggol,147
WEEKDAY,20,Buangkok,Potong Pasir,147
WEEKDAY,5,Buangkok,Dhoby Ghaut,147
WEEKDAY,21,Buangkok,Serangoon,147
WEEKDAY,9,Clarke Quay,Chinatown,147
WEEKDAY,7,Dhoby Ghaut,Hougang,146
WEEKDAY,23,Kovan,Punggol,146
WEEKDAY,8,Clarke Quay,Farrer Park,146
WEEKDAY,19,Serangoon,HarbourFront,146
WEEKDAY,6,Woodleigh,Hougang,146
WEEKDAY,10,Dhoby Ghaut,Kovan,146
WEEKDAY,11,HarbourFront,Serangoon,145
WEEKDAY,21,Sengkang,Little India,145
WEEKDAY,11,Dhoby Ghaut,Buangkok,145
WEEKDAY,17,Buangkok,Clarke Quay,145
WEEKDAY,11,HarbourFront,Hougang,145
WEEKDAY,8,Chinatown,Punggol,145
WEEKDAY,8,Clarke Quay,Little India,145
WEEKDAY,15,Sengkang,HarbourFront,144
WEEKDAY,7,Chinatown,Hougang,144
WEEKDAY,23,Little India,Boon Keng,144
WEEKDAY,21,Sengkang,Chinatown,144
WEEKDAY,9,Woodleigh,Potong Pasir,144
WEEKDAY,19,Buangkok,Dhoby Ghaut,143
WEEKDAY,13,Woodleigh,Little India,143
WEEKDAY,21,Sengkang,Dhoby Ghaut,143
WEEKDAY,16,Hougang,Outram Park,143
WEEKDAY,5,Sengkang,Clarke Quay,143
WEEKDAY,16,Hougang,Woodleigh,143
WEEKDAY,7,Woodleigh,Dhoby Ghaut,143
WEEKDAY,20,Punggol,HarbourFront,143
WEEKDAY,9,Boon Keng,Woodleigh,142
WEEKDAY,10,Woodleigh,Outram Park,142
WEEKDAY,6,HarbourFront,Potong Pasir,142
WEEKDAY,8,Chinatown,Sengkang,142
WEEKDAY,21,Woodleigh,Serangoon,142
WEEKDAY,22,Hougang,Clarke Quay,141
WEEKDAY,23,Farrer Park,Little India,141
WEEKDAY,19,Potong Pasir,Outram Park,141
WEEKDAY,10,HarbourFront,Serangoon,141
WEEKDAY,6,HarbourFront,Farrer Park,141
WEEKDAY,15,Outram Park,Clarke Quay,141
WEEKDAY,7,Dhoby Ghaut,Kovan,141
WEEKDAY,19,Punggol,Outram Park,140
WEEKDAY,7,Clarke Quay,Little India,140
WEEKDAY,21,Boon Keng,Outram Park,140
WEEKDAY,19,Woodleigh,Chinatown,140
WEEKDAY,6,Woodleigh,Outram Park,140
WEEKDAY,21,Boon Keng,HarbourFront,140
WEEKDAY,23,Serangoon,Kovan,140
WEEKDAY,23,HarbourFront,Little India,140
WEEKDAY,10,Dhoby Ghaut,Hougang,140
WEEKDAY,7,Chinatown,Kovan,139
WEEKDAY,12,Clarke Quay,Hougang,139
WEEKDAY,21,Clarke Quay,Outram Park,139
WEEKDAY,13,Buangkok,HarbourFront,139
WEEKDAY,20,Buangkok,Little India,139
WEEKDAY,5,Buangkok,Potong Pasir,138
WEEKDAY,17,HarbourFront,Woodleigh,138
WEEKDAY,14,Little India,Woodleigh,138
WEEKDAY,13,HarbourFront,Kovan,138
WEEKDAY,16,Sengkang,Woodleigh,138
WEEKDAY,12,Little India,Woodleigh,138
WEEKDAY,8,Outram Park,Woodleigh,138
WEEKDAY,20,Potong Pasir,Clarke Quay,138
WEEKDAY,21,Potong Pasir,Little India,137
WEEKDAY,9,Little India,Buangkok,137
WEEKDAY,14,Clarke Quay,HarbourFront,137
WEEKDAY,9,Woodleigh,Hougang,137
WEEKDAY,11,Woodleigh,Hougang,137
WEEKDAY,16,Potong Pasir,Clarke Quay,136
WEEKDAY,23,HarbourFront,Dhoby Ghaut,136
WEEKDAY,15,Clarke Quay,Outram Park,136
WEEKDAY,7,Woodleigh,Buangkok,136
WEEKDAY,14,Clarke Quay,Buangkok,136
WEEKDAY,15,Potong Pasir,HarbourFront,135
WEEKDAY,23,Kovan,Hougang,135
WEEKDAY,11,Hougang,Woodleigh,135
WEEKDAY,11,Sengkang,Woodleigh,135
WEEKDAY,23,Buangkok,Sengkang,134
WEEKDAY,6,Woodleigh,Serangoon,134
WEEKDAY,22,Little India,Clarke Quay,134
WEEKDAY,23,Boon Keng,Kovan,134
WEEKDAY,14,Sengkang,Woodleigh,134
WEEKDAY,23,Outram Park,Punggol,134
WEEKDAY,6,Little India,Woodleigh,134
WEEKDAY,16,Punggol,Woodleigh,133
WEEKDAY,17,Clarke Quay,Outram Park,133
WEEKDAY,22,Hougang,Chinatown,133
WEEKDAY,14,Kovan,HarbourFront,132
WEEKDAY,12,Outram Park,Buangkok,132
WEEKDAY,21,Punggol,Chinatown,132
WEEKDAY,6,Woodleigh,Farrer Park,132
WEEKDAY,23,Sengkang,Hougang,132
WEEKDAY,18,Buangkok,HarbourFront,132
WEEKDAY,21,Punggol,Woodleigh,132
WEEKDAY,18,Buangkok,Outram Park,132
WEEKDAY,23,Farrer Park,Outram Park,131
WEEKDAY,11,Woodleigh,Punggol,131
WEEKDAY,6,Outram Park,Little India,131
WEEKDAY,7,Clarke Quay,Boon Keng,131
WEEKDAY,6,HarbourFront,Little India,130
WEEKDAY,11,Punggol,Woodleigh,130
WEEKDAY,23,Chinatown,Potong Pasir,130
WEEKDAY,20,HarbourFront,Woodleigh,130
WEEKDAY,8,Little India,Buangkok,130
WEEKDAY,5,Hougang,Clarke Quay,130
WEEKDAY,15,Punggol,Woodleigh,130
WEEKDAY,9,Woodleigh,Sengkang,130
WEEKDAY,11,Potong Pasir,Woodleigh,129
WEEKDAY,20,Clarke Quay,Outram Park,129
WEEKDAY,6,Chinatown,Serangoon,129
WEEKDAY,21,Sengkang,Clarke Quay,129
WEEKDAY,13,Potong Pasir,HarbourFront,129
WEEKDAY,11,Clarke Quay,Potong Pasir,129
WEEKDAY,20,Little India,Woodleigh,129
WEEKDAY,6,Little India,Kovan,129
WEEKDAY,11,Clarke Quay,Sengkang,128
WEEKDAY,5,Hougang,Potong Pasir,128
WEEKDAY,10,Kovan,Woodleigh,128
WEEKDAY,21,Punggol,Little India,128
WEEKDAY,16,Punggol,Outram Park,128
WEEKDAY,21,Clarke Quay,Woodleigh,128
WEEKDAY,21,Woodleigh,Little India,128
WEEKDAY,16,Clarke Quay,Outram Park,128
WEEKDAY,5,Kovan,Dhoby Ghaut,127
WEEKDAY,10,Clarke Quay,Kovan,127
WEEKDAY,23,Little India,Farrer Park,127
WEEKDAY,20,Outram Park,Clarke Quay,127
WEEKDAY,7,Chinatown,Sengkang,127
WEEKDAY,10,Outram Park,Clarke Quay,127
WEEKDAY,10,Clarke Quay,Serangoon,127
WEEKDAY,18,Buangkok,Woodleigh,126
WEEKDAY,9,Serangoon,Woodleigh,126
WEEKDAY,7,Outram Park,Buangkok,125
WEEKDAY,16,Punggol,HarbourFront,125
WEEKDAY,12,Buangkok,HarbourFront,125
WEEKDAY,11,Clarke Quay,Hougang,125
WEEKDAY,22,Chinatown,Outram Park,125
WEEKDAY,21,Woodleigh,Buangkok,124
WEEKDAY,5,Buangkok,Outram Park,124
WEEKDAY,20,Kovan,Woodleigh,124
WEEKDAY,21,Hougang,Woodleigh,124
WEEKDAY,23,Kovan,Buangkok,124
WEEKDAY,12,Clarke Quay,Kovan,124
WEEKDAY,9,Woodleigh,HarbourFront,124
WEEKDAY,22,Dhoby Ghaut,Woodleigh,123
WEEKDAY,22,Little India,Woodleigh,123
WEEKDAY,22,Buangkok,Boon Keng,123
WEEKDAY,21,Punggol,Outram Park,123
WEEKDAY,22,Serangoon,HarbourFront,123
WEEKDAY,23,Kovan,Farrer Park,123
WEEKDAY,22,Clarke Quay,Outram Park,123
WEEKDAY,10,Dhoby Ghaut,Potong Pasir,123
WEEKDAY,5,Potong Pasir,HarbourFront,122
WEEKDAY,12,HarbourFront,Kovan,122
WEEKDAY,12,Chinatown,Woodleigh,122
WEEKDAY,12,Punggol,Woodleigh,122
WEEKDAY,11,HarbourFront,Punggol,122
WEEKDAY,19,Potong Pasir,Woodleigh,122
WEEKDAY,16,Kovan,HarbourFront,122
WEEKDAY,14,Potong Pasir,HarbourFront,121
WEEKDAY,12,Woodleigh,Hougang,121
WEEKDAY,22,Hougang,HarbourFront,121
WEEKDAY,21,HarbourFront,Woodleigh,121
WEEKDAY,5,Buangkok,Kovan,120
WEEKDAY,10,HarbourFront,Hougang,120
WEEKDAY,16,Kovan,Outram Park,120
WEEKDAY,8,HarbourFront,Woodleigh,120
WEEKDAY,12,Hougang,Woodleigh,120
WEEKDAY,22,Hougang,Little India,120
WEEKDAY,5,Boon Keng,Little India,120
WEEKDAY,10,Woodleigh,Potong Pasir,120
WEEKDAY,9,Chinatown,Buangkok,119
WEEKDAY,21,Boon Keng,Dhoby Ghaut,119
WEEKDAY,16,Little India,Woodleigh,119
WEEKDAY,8,Dhoby Ghaut,Hougang,119
WEEKDAY,23,Punggol,Buangkok,119
WEEKDAY,16,Boon Keng,Woodleigh,119
WEEKDAY,20,Punggol,Dhoby Ghaut,119
WEEKDAY,15,Kovan,HarbourFront,118
WEEKDAY,6,Clarke Quay,Hougang,118
WEEKDAY,11,Potong Pasir,HarbourFront,118
WEEKDAY,8,Clarke Quay,Potong Pasir,118
WEEKDAY,12,Woodleigh,Outram Park,118
WEEKDAY,11,Boon Keng,Woodleigh,118
WEEKDAY,22,Buangkok,Kovan,118
WEEKDAY,23,Kovan,Boon Keng,118
WEEKDAY,5,Sengkang,Farrer Park,118
WEEKDAY,22,Woodleigh,Hougang,117
WEEKDAY,16,Potong Pasir,Outram Park,117
WEEKDAY,7,Clarke Quay,Kovan,117
WEEKDAY,9,HarbourFront,Potong Pasir,117
WEEKDAY,7,Chinatown,Dhoby Ghaut,117
WEEKDAY,12,Potong Pasir,HarbourFront,117
WEEKDAY,23,Serangoon,Potong Pasir,117
WEEKDAY,8,Woodleigh,Buangkok,117
WEEKDAY,8,Clarke Quay,Hougang,117
WEEKDAY,19,Potong Pasir,HarbourFront,116
WEEKDAY,11,Woodleigh,Sengkang,116
WEEKDAY,16,Potong Pasir,HarbourFront,116
WEEKDAY,7,Dhoby Ghaut,Serangoon,116
WEEKDAY,23,Farrer Park,Dhoby Ghaut,116
WEEKDAY,13,Little India,Woodleigh,116
WEEKDAY,10,Chinatown,Buangkok,116
WEEKDAY,19,Sengkang,HarbourFront,115
WEEKDAY,5,Serangoon,Farrer Park,115
WEEKDAY,16,Outram Park,Woodleigh,115
WEEKDAY,14,Buangkok,Outram Park,115
WEEKDAY,10,HarbourFront,Sengkang,115
WEEKDAY,15,Punggol,HarbourFront,114
WEEKDAY,20,Sengkang,Woodleigh,114
WEEKDAY,21,Buangkok,HarbourFront,114
WEEKDAY,22,Serangoon,Clarke Quay,114
WEEKDAY,22,Outram Park,Dhoby Ghaut,114
WEEKDAY,23,Punggol,Kovan,114
WEEKDAY,7,Dhoby Ghaut,Sengkang,114
WEEKDAY,6,HarbourFront,Punggol,114
WEEKDAY,20,Sengkang,Clarke Quay,114
WEEKDAY,23,Clarke Quay,Dhoby Ghaut,113
WEEKDAY,9,Dhoby Ghaut,Punggol,113
WEEKDAY,11,Woodleigh,Dhoby Ghaut,113
WEEKDAY,21,Outram Park,Clarke Quay,113
WEEKDAY,21,Kovan,HarbourFront,113
WEEKDAY,20,Hougang,Woodleigh,113
WEEKDAY,5,Kovan,Outram Park,113
WEEKDAY,11,Farrer Park,Buangkok,112
WEEKDAY,23,Potong Pasir,Kovan,112
WEEKDAY,21,Buangkok,Potong Pasir,112
WEEKDAY,22,Serangoon,Outram Park,112
